date,value
1998-07-01,30.1
1998-08-01,31
1998-09-01,30.7
1998-10-01,29.5
1998-11-01,28.6
1998-12-01,28.7
1999-01-01,28.4
1999-02-01,27.7
1999-03-01,28.2
1999-04-01,27.3
1999-05-01,26.4
1999-06-01,26.7
1999-07-01,26.8
1999-08-01,28
1999-09-01,28.1
1999-10-01,28.6
1999-11-01,28.8
1999-12-01,28.7
2000-01-01,28.6
2000-02-01,30.4
2000-03-01,31
2000-04-01,31.4
2000-05-01,32.9
2000-06-01,32.6
2000-07-01,33.1
2000-08-01,33.5
2000-09-01,35.4
2000-10-01,36.8
2000-11-01,36.8
2000-12-01,35.2
2001-01-01,34.8
2001-02-01,36.3
2001-03-01,37.8
2001-04-01,38.5
2001-05-01,38.2
2001-06-01,38
2001-07-01,38.2
2001-08-01,37.4
2001-09-01,38.9
2001-10-01,37.3
2001-11-01,36.5
2001-12-01,36.7
2002-01-01,36.8
2002-02-01,36.9
2002-03-01,37
2002-04-01,36.5
2002-05-01,35.4
2002-06-01,34.4
2002-07-01,35.7
2002-08-01,36.6
2002-09-01,37.1
2002-10-01,37.5
2002-11-01,37.1
2002-12-01,37.3
2003-01-01,36.6
2003-02-01,36.5
2003-03-01,35.3
2003-04-01,33.9
2003-05-01,32.1
2003-06-01,31.5
2003-07-01,31.7
2003-08-01,32.9
2003-09-01,32.8
2003-10-01,32.2
2003-11-01,31.9
2003-12-01,31.5
2004-01-01,31.6
2004-02-01,31.5
2004-03-01,33.3
2004-04-01,34.1
2004-05-01,36.9
2004-06-01,37.4
2004-07-01,37
2004-08-01,38.1
2004-09-01,38.9
2004-10-01,38.4
2004-11-01,36.7
2004-12-01,36.4
2005-01-01,37.4
2005-02-01,37.2
2005-03-01,38.4
2005-04-01,42.7
2005-05-01,42.6
2005-06-01,43.8
2005-07-01,45.6
2005-08-01,46.4
2005-09-01,46.8
2005-10-01,47.6
2005-11-01,48.7
2005-12-01,49.8
2006-01-01,50.9
2006-02-01,52
2006-03-01,53.1
2006-04-01,55.2
2006-05-01,55.3
2006-06-01,55.3
2006-07-01,56.2
2006-08-01,55.8
2006-09-01,54.7
2006-10-01,55.1
2006-11-01,54.5
2006-12-01,54.3
2007-01-01,53.3
2007-02-01,54.7
2007-03-01,55
2007-04-01,54.5
2007-05-01,54.9
2007-06-01,53
2007-07-01,52
2007-08-01,53.6
2007-09-01,54.9
2007-10-01,53.5
2007-11-01,54.4
2007-12-01,56
2008-01-01,56.9
2008-02-01,57.9
2008-03-01,60.5
2008-04-01,64.8
2008-05-01,67.1
2008-06-01,71
2008-07-01,74
2008-08-01,79.5
2008-09-01,85.7
2008-10-01,95.6
2008-11-01,93.4
2008-12-01,85.7
2009-01-01,82.1
2009-02-01,82.8
2009-03-01,76.3
2009-04-01,65.7
2009-05-01,58.2
2009-06-01,57.6
2009-07-01,56.6
2009-08-01,56.2
2009-09-01,56
2009-10-01,54
2009-11-01,55.2
2009-12-01,56.8
2010-01-01,57.9
2010-02-01,60.4
2010-03-01,60.1
2010-04-01,68.1
2010-05-01,73.5
2010-06-01,76
2010-07-01,76.8
2010-08-01,77.5
2010-09-01,75
2010-10-01,71.4
2010-11-01,72
2010-12-01,74.4
2011-01-01,77.3
2011-02-01,79.9
2011-03-01,81.1
2011-04-01,82.4
2011-05-01,83.8
2011-06-01,84.8
2011-07-01,83.6
2011-08-01,85.4
2011-09-01,85.6
2011-10-01,83
2011-11-01,79.2
2011-12-01,76.5
2012-01-01,74.2
2012-02-01,72.6
2012-03-01,74.4
2012-04-01,74.2
2012-05-01,75.4
2012-06-01,73.5
2012-07-01,70.8
2012-08-01,67.8
2012-09-01,64.5
2012-10-01,63.4
2012-11-01,63.3
2012-12-01,63.7
2013-01-01,67.1
2013-02-01,69.5
2013-03-01,68
2013-04-01,67
2013-05-01,68
2013-06-01,68.2
2013-07-01,69.9
2013-08-01,71
2013-09-01,70
2013-10-01,68.1
2013-11-01,68.9
2013-12-01,72.3
2014-01-01,72.4
2014-02-01,70.9
2014-03-01,67.5
2014-04-01,64.5
2014-05-01,62.3
2014-06-01,59.8
2014-07-01,58.8
2014-08-01,58.2
2014-09-01,58.2
2014-10-01,57.7
2014-11-01,57.4
2014-12-01,57.7
2015-01-01,58.5
2015-02-01,57.9
2015-03-01,55.3
2015-04-01,52.3
2015-05-01,51.7
2015-06-01,53.2
2015-07-01,52.6
2015-08-01,52.8
2015-09-01,54.5
2015-10-01,52.4
2015-11-01,49.8
2015-12-01,46.9
2016-01-01,47.3
2016-02-01,48.1
2016-03-01,48.5
2016-04-01,48.6
2016-05-01,50.3
2016-06-01,49.4
2016-07-01,50.1
2016-08-01,51.5
2016-09-01,52.8
2016-10-01,55.2
2016-11-01,62.9
2016-12-01,67.1
2017-01-01,67.2
2017-02-01,66.8
2017-03-01,66.1
2017-04-01,63.8
2017-05-01,62.1
2017-06-01,59.6
2017-07-01,58.9
2017-08-01,60.4
2017-09-01,61.3
2017-10-01,60.2
2017-11-01,62.2
2017-12-01,63.9
2018-01-01,65.6
2018-02-01,68.3
2018-03-01,67.8
2018-04-01,66.6
2018-05-01,68.6
2018-06-01,68.9
2018-07-01,70
2018-08-01,71.1
2018-09-01,74.1
2018-10-01,76.3
2018-11-01,74.8
2018-12-01,73.9
2019-01-01,76.7
2019-02-01,78.9
2019-03-01,80.3
2019-04-01,78.3
2019-05-01,81.4
2019-06-01,82.3
2019-07-01,83.7
2019-08-01,82.3
2019-09-01,79.2
2019-10-01,76.4
2019-11-01,75.7
2019-12-01,75
2020-01-01,75.7
2020-02-01,77.5
2020-03-01,82
2020-04-01,78.4
2020-05-01,76.3
2020-06-01,72.3
2020-07-01,70.7
2020-08-01,71.1
2020-09-01,71.7
2020-10-01,73.9
2020-11-01,75.8
2020-12-01,81.9
2021-01-01,85.7
2021-02-01,86.8
2021-03-01,89.2
2021-04-01,92.6
2021-05-01,97.9
2021-06-01,105.1
2021-07-01,110.7
2021-08-01,103.3
2021-09-01,95.6
2021-10-01,98
2021-11-01,102.9
2021-12-01,105.9
2022-01-01,113.6
2022-02-01,120.3
2022-03-01,126.9
2022-04-01,136.3
2022-05-01,136.8
2022-06-01,137.5
2022-07-01,133.7
2022-08-01,128.3
2022-09-01,135.6
2022-10-01,137.8
2022-11-01,130.4
2022-12-01,130
2023-01-01,129
2023-02-01,128
2023-03-01,125.1
2023-04-01,119.1
2023-05-01,111.4
2023-06-01,105.7
2023-07-01,105.5
2023-08-01,106.5
2023-09-01,108.6
2023-10-01,109.4
2023-11-01,111.9
2023-12-01,110
2024-01-01,112.6
2024-02-01,111.8
2024-03-01,105.5
2024-04-01,103.1
2024-05-01,102.8
2024-06-01,100.6
2024-07-01,100.7
2024-08-01,98
2024-09-01,93.9
2024-10-01,97.2
2024-11-01,100.2
2024-12-01,105.5
2025-01-01,105.1
2025-02-01,104.6
2025-03-01,101.3
2025-04-01,99.6
2025-05-01,97.4
2025-06-01,96.5
2025-07-01,96.1
2025-08-01,99.2
2025-09-01,100
2025-10-01,102
2025-11-01,103.7
2025-12-01,102.8
2026-01-01,104.6
2026-02-01,102.6
2026-03-01,104.1
2026-04-01,103.5
2026-05-01,103.4
