date,value
1985-12-01,22.3
1986-01-01,22.5
1986-02-01,22.7
1986-03-01,22.8
1986-04-01,23.1
1986-05-01,23.1
1986-06-01,22.1
1986-07-01,22.1
1986-08-01,22.2
1986-09-01,22.2
1986-10-01,22.4
1986-11-01,22.5
1986-12-01,22.7
1987-01-01,22.9
1987-02-01,23.1
1987-03-01,22.9
1987-04-01,22.9
1987-05-01,22.9
1987-06-01,23
1987-07-01,22.8
1987-08-01,23.1
1987-09-01,23.1
1987-10-01,23.2
1987-11-01,23.3
1987-12-01,23.5
1988-01-01,23.6
1988-02-01,23.5
1988-03-01,23.5
1988-04-01,23.4
1988-05-01,23.6
1988-06-01,23.6
1988-07-01,23.7
1988-08-01,23.7
1988-09-01,24
1988-10-01,24.4
1988-11-01,24.8
1988-12-01,25.2
1989-01-01,41.9
1989-02-01,42.1
1989-03-01,42.5
1989-04-01,42.7
1989-05-01,43.4
1989-06-01,44.8
1989-07-01,45.9
1989-08-01,45.7
1989-09-01,45.6
1989-10-01,44.6
1989-11-01,45
1989-12-01,45.4
1990-01-01,42.6
1990-02-01,42.7
1990-03-01,42.7
1990-04-01,43.9
1990-05-01,44.3
1990-06-01,44.6
1990-07-01,44.8
1990-08-01,44.1
1990-09-01,42.7
1990-10-01,43
1990-11-01,42.6
1990-12-01,42.6
1991-01-01,42.9
1991-02-01,42.8
1991-03-01,42.5
1991-04-01,42.6
1991-05-01,42.7
1991-06-01,42.3
1991-07-01,41.8
1991-08-01,41.4
1991-09-01,41.2
1991-10-01,41.2
1991-11-01,41
1991-12-01,40.7
1992-01-01,41.1
1992-02-01,40.8
1992-03-01,40.8
1992-04-01,40.6
1992-05-01,40.5
1992-06-01,40.5
1992-07-01,40.9
1992-08-01,40.3
1992-09-01,40.3
1992-10-01,40.7
1992-11-01,40.7
1992-12-01,40.5
1993-01-01,40.5
1993-02-01,40.4
1993-03-01,40.5
1993-04-01,40.4
1993-05-01,40.3
1993-06-01,40.4
1993-07-01,40.3
1993-08-01,40.2
1993-09-01,40.2
1993-10-01,40.1
1993-11-01,40.3
1993-12-01,40.6
1994-01-01,41
1994-02-01,41.1
1994-03-01,41.2
1994-04-01,41.5
1994-05-01,41.4
1994-06-01,41.3
1994-07-01,40.2
1994-08-01,40.2
1994-09-01,40.5
1994-10-01,41.3
1994-11-01,41.7
1994-12-01,42.2
1995-01-01,42.6
1995-02-01,42.8
1995-03-01,43.2
1995-04-01,43.7
1995-05-01,44.2
1995-06-01,44.6
1995-07-01,45.4
1995-08-01,45.5
1995-09-01,45.6
1995-10-01,45
1995-11-01,45.2
1995-12-01,45.6
1996-01-01,46.1
1996-02-01,46.3
1996-03-01,46
1996-04-01,46.4
1996-05-01,47
1996-06-01,47.9
1996-07-01,49.3
1996-08-01,49.4
1996-09-01,49.5
1996-10-01,49.7
1996-11-01,49.9
1996-12-01,50.5
1997-01-01,51.1
1997-02-01,51.4
1997-03-01,51.6
1997-04-01,51.8
1997-05-01,51.9
1997-06-01,52.3
1997-07-01,52.9
1997-08-01,52.5
1997-09-01,52.8
1997-10-01,53.5
1997-11-01,54.3
1997-12-01,55.2
1998-01-01,55.9
1998-02-01,56.4
1998-03-01,57
1998-04-01,57.7
1998-05-01,57.9
1998-06-01,58.3
1998-07-01,59.8
1998-08-01,60.3
1998-09-01,61.1
1998-10-01,61.6
1998-11-01,62.3
1998-12-01,64
1999-01-01,65.6
1999-02-01,66.3
1999-03-01,67.1
1999-04-01,67.5
1999-05-01,68
1999-06-01,68.7
1999-07-01,69.8
1999-08-01,70
1999-09-01,70.2
1999-10-01,71
1999-11-01,71.9
1999-12-01,69.6
2000-01-01,70.7
2000-02-01,71.1
2000-03-01,72
2000-04-01,72.8
2000-05-01,73.6
2000-06-01,74.7
2000-07-01,69.2
2000-08-01,69.4
2000-09-01,69.3
2000-10-01,70.1
2000-11-01,71.2
2000-12-01,72.6
2001-01-01,71.3
2001-02-01,72.1
2001-03-01,72.6
2001-04-01,73.1
2001-05-01,73.5
2001-06-01,74.1
2001-07-01,75
2001-08-01,75
2001-09-01,74.7
2001-10-01,75.1
2001-11-01,75.7
2001-12-01,76.8
2002-01-01,76.7
2002-02-01,77.5
2002-03-01,78.4
2002-04-01,80.8
2002-05-01,82
2002-06-01,83.1
2002-07-01,83.2
2002-08-01,84.1
2002-09-01,84.9
2002-10-01,85.2
2002-11-01,86.1
2002-12-01,86.6
2003-01-01,86.9
2003-02-01,88.1
2003-03-01,90
2003-04-01,89.5
2003-05-01,90.4
2003-06-01,91.6
2003-07-01,92.7
2003-08-01,93.3
2003-09-01,94.5
2003-10-01,95.5
2003-11-01,96.2
2003-12-01,96.6
2004-01-01,96.8
2004-02-01,98.3
2004-03-01,98.4
2004-04-01,98.9
2004-05-01,99.4
2004-06-01,101
2004-07-01,101.5
2004-08-01,102.3
2004-09-01,102.9
2004-10-01,104.4
2004-11-01,105.8
2004-12-01,107.5
2005-01-01,107.8
2005-02-01,109
2005-03-01,109.6
2005-04-01,110.5
2005-05-01,111.4
2005-06-01,113.3
2005-07-01,113.9
2005-08-01,116.4
2005-09-01,116.9
2005-10-01,117.7
2005-11-01,118.7
2005-12-01,119.2
2006-01-01,119.4
2006-02-01,120.5
2006-03-01,120.8
2006-04-01,121.9
2006-05-01,122.9
2006-06-01,124.8
2006-07-01,125.2
2006-08-01,129.3
2006-09-01,131.1
2006-10-01,131.5
2006-11-01,133
2006-12-01,134.3
2007-01-01,135.2
2007-02-01,136.9
2007-03-01,137.2
2007-04-01,138.3
2007-05-01,141
2007-06-01,148.8
2007-07-01,148
2007-08-01,148.6
2007-09-01,148.3
2007-10-01,149.6
2007-11-01,152.7
2007-12-01,154.4
2008-01-01,153.4
2008-02-01,154.5
2008-03-01,153.1
2008-04-01,153.3
2008-05-01,154.9
2008-06-01,154.7
2008-07-01,152.1
2008-08-01,150.8
2008-09-01,149.5
2008-10-01,147.3
2008-11-01,145.3
2008-12-01,143.7
2009-01-01,142.4
2009-02-01,141.7
2009-03-01,136.6
2009-04-01,136.3
2009-05-01,135.7
2009-06-01,136.5
2009-07-01,135.6
2009-08-01,136.4
2009-09-01,134.8
2009-10-01,136.1
2009-11-01,137.5
2009-12-01,138.2
2010-01-01,138.5
2010-02-01,139.5
2010-03-01,138.9
2010-04-01,140
2010-05-01,140.2
2010-06-01,141.4
2010-07-01,140.6
2010-08-01,138.1
2010-09-01,137.9
2010-10-01,138
2010-11-01,139.3
2010-12-01,139.2
2011-01-01,138.7
2011-02-01,139.5
2011-03-01,139.8
2011-04-01,140
2011-05-01,140.4
2011-06-01,140.4
2011-07-01,138.9
2011-08-01,137.8
2011-09-01,137.4
2011-10-01,137.3
2011-11-01,135.3
2011-12-01,135.4
2012-01-01,134.6
2012-02-01,135.7
2012-03-01,135.2
2012-04-01,135.1
2012-05-01,135.3
2012-06-01,135.3
2012-07-01,129.7
2012-08-01,129
2012-09-01,128.9
2012-10-01,129.1
2012-11-01,129.8
2012-12-01,130.3
2013-01-01,129.6
2013-02-01,131.6
2013-03-01,131.4
2013-04-01,131.3
2013-05-01,131.5
2013-06-01,132.1
2013-07-01,138
2013-08-01,142.7
2013-09-01,142.7
2013-10-01,143.5
2013-11-01,144.4
2013-12-01,145.3
2014-01-01,144
2014-02-01,144.7
2014-03-01,144.4
2014-04-01,144.5
2014-05-01,144.3
2014-06-01,145.6
2014-07-01,144.5
2014-08-01,144.3
2014-09-01,144.4
2014-10-01,144.7
2014-11-01,145.5
2014-12-01,146.1
2015-01-01,145
2015-02-01,145.3
2015-03-01,145.5
2015-04-01,144.4
2015-05-01,144.4
2015-06-01,145.2
2015-07-01,144.7
2015-08-01,144.6
2015-09-01,144.5
2015-10-01,151.1
2015-11-01,152.9
2015-12-01,153.6
2016-01-01,152.5
2016-02-01,153
2016-03-01,152.7
2016-04-01,152.4
2016-05-01,152.4
2016-06-01,153.5
2016-07-01,152.3
2016-08-01,151.9
2016-09-01,151.8
2016-10-01,151.7
2016-11-01,152.5
2016-12-01,153
2017-01-01,152.1
2017-02-01,152.9
2017-03-01,152.5
2017-04-01,152.1
2017-05-01,152.1
2017-06-01,152.9
2017-07-01,151.4
2017-08-01,150.7
2017-09-01,151.2
2017-10-01,151.1
2017-11-01,151.6
2017-12-01,152.2
2018-01-01,151.6
2018-02-01,151.9
2018-03-01,151.5
2018-04-01,150.8
2018-05-01,150.6
2018-06-01,151.6
2018-07-01,150
2018-08-01,149.2
2018-09-01,149.3
2018-10-01,148.8
2018-11-01,149.1
2018-12-01,149.2
2019-01-01,147.5
2019-02-01,148.1
2019-03-01,147.5
2019-04-01,146.7
2019-05-01,145.9
2019-06-01,146.4
2019-07-01,170.2
2019-08-01,168.9
2019-09-01,166.9
2019-10-01,167
2019-11-01,167
2019-12-01,166.3
2020-01-01,164.1
2020-02-01,164
2020-03-01,161.1
2020-04-01,155.2
2020-05-01,153
2020-06-01,152.9
2020-07-01,149
2020-08-01,147
2020-09-01,146.3
2020-10-01,145.3
2020-11-01,146.3
2020-12-01,146.3
2021-01-01,144.9
2021-02-01,144.8
2021-03-01,144.9
2021-04-01,144.2
2021-05-01,144.2
2021-06-01,144.1
2021-07-01,140.9
2021-08-01,139.6
2021-09-01,139.2
2021-10-01,140.1
2021-11-01,142.1
2021-12-01,141.9
2022-01-01,140.3
2022-02-01,141.1
2022-03-01,140.9
2022-04-01,140.6
2022-05-01,140.7
2022-06-01,140.8
2022-07-01,140.4
2022-08-01,140.2
2022-09-01,141.3
2022-10-01,141.7
2022-11-01,143.6
2022-12-01,143.4
2023-01-01,142.8
2023-02-01,143.4
2023-03-01,142.8
2023-04-01,142.7
2023-05-01,143.1
2023-06-01,144.3
2023-07-01,143
2023-08-01,143.8
2023-09-01,144.6
2023-10-01,145
2023-11-01,144.8
2023-12-01,144
2024-01-01,144
2024-02-01,145.2
2024-03-01,151.3
2024-04-01,151.4
2024-05-01,151.2
2024-06-01,152.2
2024-07-01,151.4
2024-08-01,151.3
2024-09-01,152
2024-10-01,152.2
2024-11-01,153.2
2024-12-01,153.6
2025-01-01,153
2025-02-01,154
2025-03-01,154.7
2025-04-01,155.7
2025-05-01,156.5
2025-06-01,157.6
2025-07-01,156.6
2025-08-01,157.5
2025-09-01,158.6
2025-10-01,158.9
2025-11-01,159.6
2025-12-01,159.9
2026-01-01,159.6
2026-02-01,160.9
2026-03-01,162.5
2026-04-01,163.7
