date,value
1978-02-01,6.644719
1978-03-01,6.3029544
1978-04-01,6.2674698
1978-05-01,6.2093979
1978-06-01,6.304021
1978-07-01,6.2216333
1978-08-01,6.4900301
1978-09-01,6.2553059
1978-10-01,6.1631881
1978-11-01,6.3311954
1978-12-01,6.405465
1979-01-01,6.3720206
1979-02-01,6.2571953
1979-03-01,6.3032699
1979-04-01,6.4984038
1979-05-01,6.203668
1979-06-01,6.2517466
1979-07-01,6.2717966
1979-08-01,6.1179791
1979-09-01,6.2321478
1979-10-01,6.3836481
1979-11-01,6.0449683
1979-12-01,6.1201637
1980-01-01,6.1470558
1980-02-01,5.9986663
1980-03-01,5.9367623
1980-04-01,6.1147651
1980-05-01,6.2459291
1980-06-01,6.3233484
1980-07-01,6.0741876
1980-08-01,6.17699
1980-09-01,6.1408392
1980-10-01,6.0550588
1980-11-01,5.8503107
1980-12-01,6.0510795
1981-01-01,5.9157841
1981-02-01,5.6164616
1981-03-01,5.7461676
1981-04-01,5.5549038
1981-05-01,5.5888374
1981-06-01,5.3743846
1981-07-01,5.8241844
1981-08-01,5.8460609
1981-09-01,5.8119258
1981-10-01,5.8724437
1981-11-01,5.9951675
1981-12-01,6.0269151
1982-01-01,5.9812986
1982-02-01,6.3083126
1982-03-01,6.323065
1982-04-01,6.3333748
1982-05-01,6.5928324
1982-06-01,6.7669106
1982-07-01,6.878951
1982-08-01,7.0113214
1982-09-01,7.4293467
1982-10-01,8.2950054
1982-11-01,8.6796176
1982-12-01,9.4018447
1983-01-01,9.2973531
1983-02-01,9.658472
1983-03-01,9.9516988
1983-04-01,10.1521025
1983-05-01,10.3232201
1983-06-01,10.2040219
1983-07-01,10.5244458
1983-08-01,10.218679
1983-09-01,10.3378975
1983-10-01,10.0081633
1983-11-01,9.6545056
1983-12-01,9.4571669
1984-01-01,9.4948707
1984-02-01,9.3854594
1984-03-01,9.2083848
1984-04-01,9.3700271
1984-05-01,8.9365659
1984-06-01,9.0962538
1984-07-01,8.9212087
1984-08-01,8.8280804
1984-09-01,8.7347406
1984-10-01,8.6955727
1984-11-01,8.679483
1984-12-01,8.5193327
1985-01-01,8.552509
1985-02-01,8.3889533
1985-03-01,8.6654538
1985-04-01,8.4015444
1985-05-01,8.3758526
1985-06-01,8.5714228
1985-07-01,8.3101324
1985-08-01,8.1550736
1985-09-01,8.0572334
1985-10-01,7.8487673
1985-11-01,7.9505344
1985-12-01,7.7847055
1986-01-01,7.8064556
1986-02-01,8.002077
1986-03-01,7.9264881
1986-04-01,7.9003943
1986-05-01,7.8465432
1986-06-01,7.6528761
1986-07-01,8.1055827
1986-08-01,8.2387455
1986-09-01,8.3379006
1986-10-01,8.3099044
1986-11-01,8.3190713
1986-12-01,8.363831
1987-01-01,8.1870508
1987-02-01,8.2098077
1987-03-01,8.43444
1987-04-01,8.2999237
1987-05-01,8.2018433
1987-06-01,8.0073657
1987-07-01,8.0725221
1987-08-01,8.1048177
1987-09-01,7.7550411
1987-10-01,8.0856904
1987-11-01,7.9310086
1987-12-01,7.7289648
1988-01-01,7.6307263
1988-02-01,7.4157285
1988-03-01,7.5025373
1988-04-01,7.912591
1988-05-01,7.4511623
1988-06-01,7.583932
1988-07-01,6.7545511
1988-08-01,7.0680409
1988-09-01,6.9342033
1988-10-01,6.8176922
1988-11-01,6.6124575
1988-12-01,6.8333663
1989-01-01,6.8057021
1989-02-01,6.6366735
1989-03-01,6.3435196
1989-04-01,6.1999624
1989-05-01,6.2794932
1989-06-01,6.0104324
1989-07-01,6.0413092
1989-08-01,5.9435425
1989-09-01,6.0307942
1989-10-01,5.923928
1989-11-01,5.7864167
1989-12-01,5.8489062
1990-01-01,6.1105474
1990-02-01,6.3907431
1990-03-01,6.1876596
1990-04-01,6.2791226
1990-05-01,6.5042094
1990-06-01,6.6071438
1990-07-01,7.0978834
1990-08-01,7.2111305
1990-09-01,7.3741874
1990-10-01,7.6371783
1990-11-01,7.9458069
1990-12-01,8.0205517
1991-01-01,8.400285
1991-02-01,8.6158367
1991-03-01,9.185305
1991-04-01,9.8610038
1991-05-01,9.5026044
1991-06-01,9.5573818
1991-07-01,9.6753151
1991-08-01,9.7905194
1991-09-01,10.0329038
1991-10-01,9.9875826
1991-11-01,10.1981967
1991-12-01,10.4759376
1992-01-01,10.3499404
1992-02-01,10.4042601
1992-03-01,10.4983588
1992-04-01,10.471357
1992-05-01,10.6194267
1992-06-01,10.808933
1992-07-01,11.1401139
1992-08-01,10.7224061
1992-09-01,10.617092
1992-10-01,11.0915859
1992-11-01,11.1369332
1992-12-01,11.220092
1993-01-01,10.8344953
