date,value
1982-02-01,491
1982-03-01,462.1
1982-04-01,503.5
1982-05-01,504.9
1982-06-01,473.1
1982-07-01,465.1
1982-08-01,482.7
1982-09-01,503.3
1982-10-01,504.6
1982-11-01,484.4
1982-12-01,485.4
1983-01-01,536.9
1983-02-01,498.7
1983-03-01,512.7
1983-04-01,591.9
1983-05-01,620
1983-06-01,605.1
1983-07-01,672
1983-08-01,701.3
1983-09-01,718
1983-10-01,687.7
1983-11-01,744
1983-12-01,775.3
1984-01-01,765.7
1984-02-01,737.8
1984-03-01,750.5
1984-04-01,756
1984-05-01,654.9
1984-06-01,658.9
1984-07-01,681.9
1984-08-01,733.4
1984-09-01,739.1
1984-10-01,753.6
1984-11-01,749.5
1984-12-01,726.1
1985-01-01,773.4
1985-02-01,792.3
1985-03-01,829.73
1985-04-01,875.1
1985-05-01,873.54
1985-06-01,860.79
1985-07-01,936.12
1985-08-01,937.82
1985-09-01,987.02
1985-10-01,1027.05
1985-11-01,990.72
1985-12-01,1003.78
1986-01-01,1075.35
1986-02-01,1050.11
1986-03-01,1136.55
1986-04-01,1210.55
1986-05-01,1241.27
1986-06-01,1180.08
1986-07-01,1123.19
1986-08-01,1192.34
1986-09-01,1246.58
1986-10-01,1377.2
1986-11-01,1379.57
1986-12-01,1473.16
1987-01-01,1496.3
1987-02-01,1613.96
1987-03-01,1689.81
1987-04-01,1749.57
1987-05-01,1770.62
1987-06-01,1765.46
1987-07-01,2030.4
1987-08-01,2149.99
1987-09-01,2249.18
1987-10-01,1294.49
1987-11-01,1329.5
1987-12-01,1318.85
1988-01-01,1257.05
1988-02-01,1250.69
1988-03-01,1415.32
1988-04-01,1456.6
1988-05-01,1566.92
1988-06-01,1555.03
1988-07-01,1611.69
1988-08-01,1570.57
1988-09-01,1551.57
1988-10-01,1586.92
1988-11-01,1471.43
1988-12-01,1487.2
1989-01-01,1550.8
1989-02-01,1485.34
1989-03-01,1459.58
1989-04-01,1500.6
1989-05-01,1529.98
1989-06-01,1521.06
1989-07-01,1634.26
1989-08-01,1763.23
1989-09-01,1735.99
1989-10-01,1646.19
1989-11-01,1611.6
1989-12-01,1649.84
1990-01-01,1676.98
1990-02-01,1573
1990-03-01,1535.76
1990-04-01,1434.48
1990-05-01,1511.65
1990-06-01,1500.67
1990-07-01,1573.88
1990-08-01,1507.62
1990-09-01,1396.8
1990-10-01,1327.23
1990-11-01,1319.66
1990-12-01,1279.82
1991-01-01,1321.53
1991-02-01,1405.62
1991-03-01,1444.18
1991-04-01,1534.21
1991-05-01,1510.04
1991-06-01,1506.2
1991-07-01,1572.3
1991-08-01,1540.4
1991-09-01,1562.1
1991-10-01,1683
1991-11-01,1605.7
1991-12-01,1651.4
1992-01-01,1622.7
1992-02-01,1614.2
1992-03-01,1582.1
1992-04-01,1655.6
1992-05-01,1729.7
1992-06-01,1690.1
1992-07-01,1657.5
1992-08-01,1581
1992-09-01,1510
1992-10-01,1450.2
1992-11-01,1478.2
1992-12-01,1589.1
1993-01-01,1560.5
1993-02-01,1645.9
1993-03-01,1701.9
1993-04-01,1714.2
1993-05-01,1768.6
1993-06-01,1766
