date,value
1985-03-01,78840
1985-04-01,78404
1985-05-01,79821
1985-06-01,80439
1985-07-01,82896
1985-08-01,81277
1985-09-01,83326
1985-10-01,87255
1985-11-01,85123
1985-12-01,86645
1986-01-01,87888
1986-02-01,84296
1986-03-01,82348
1986-04-01,87349
1986-05-01,84169
1986-06-01,84721
1986-07-01,87033
1986-08-01,87177
1986-09-01,87279
1986-10-01,89870
1986-11-01,88463
1986-12-01,89244
1987-01-01,93565
1987-02-01,92540
1987-03-01,99756
1987-04-01,94714
1987-05-01,103035
1987-06-01,100772
1987-07-01,106674
1987-08-01,107559
1987-09-01,103711
1987-10-01,110589
1987-11-01,119042
1987-12-01,113733
1988-01-01,117926
1988-02-01,118048
1988-03-01,115416
1988-04-01,127981
1988-05-01,120562
1988-06-01,131499
1988-07-01,134768
1988-08-01,139078
1988-09-01,145012
1988-10-01,139344
1988-11-01,148529
1988-12-01,145742
1989-01-01,175456
1989-02-01,164133
1989-03-01,163624
1989-04-01,166260
1989-05-01,176725
1989-06-01,164883
1989-07-01,155729
1989-08-01,161636
1989-09-01,150952
1989-10-01,169254
1989-11-01,158034
1989-12-01,157353
1990-01-01,159610
1990-02-01,168691
1990-03-01,168240
1990-04-01,146736
1990-05-01,155151
1990-06-01,156162
1990-07-01,159929
1990-08-01,162534
1990-09-01,154499
1990-10-01,155353
1990-11-01,156966
1990-12-01,161774
1991-01-01,168838
1991-02-01,152753
1991-03-01,152397
1991-04-01,153309
1991-05-01,164312
1991-06-01,158935
1991-07-01,157930
1991-08-01,151874
1991-09-01,167860
1991-10-01,166022
1991-11-01,166086
1991-12-01,171250
1992-01-01,164735
1992-02-01,162585
1992-03-01,168753
1992-04-01,168388
1992-05-01,159553
1992-06-01,167870
1992-07-01,171922
1992-08-01,165870
1992-09-01,171794
1992-10-01,173274
1992-11-01,172417
1992-12-01,177867
1993-01-01,174792
1993-02-01,171939
1993-03-01,172570
1993-04-01,171055
1993-05-01,180174
1993-06-01,177957
1993-07-01,174721
1993-08-01,178013
1993-09-01,191859
1993-10-01,189374
1993-11-01,187483
1993-12-01,182492
1994-01-01,186854
1994-02-01,190377
1994-03-01,188030
1994-04-01,188931
1994-05-01,241021
1994-06-01,187222
1994-07-01,188920
1994-08-01,220957
1994-09-01,232232
1994-10-01,239797
1994-11-01,203030
1994-12-01,176355
1995-01-01,184454
1995-02-01,194815
1995-03-01,197153
1995-04-01,204956
1995-05-01,190726
1995-06-01,186142
1995-07-01,188340
1995-08-01,183601
1995-09-01,187506
1995-10-01,187828
1995-11-01,192554
1995-12-01,188391
1996-01-01,195952
1996-02-01,186781
1996-03-01,202885
1996-04-01,204387
1996-05-01,180993
1996-06-01,194220
1996-07-01,194230
1996-08-01,199976
1996-09-01,192547
1996-10-01,205648
1996-11-01,231390
1996-12-01,204485
1997-01-01,220940
1997-02-01,220316
1997-03-01,214645
1997-04-01,202057
1997-05-01,214730
1997-06-01,268469
1997-07-01,213503
1997-08-01,227338
1997-09-01,230951
1997-10-01,235050
1997-11-01,232480
1997-12-01,254061
1998-01-01,294228
1998-02-01,256526
1998-03-01,246781
1998-04-01,288555
1998-05-01,278449
1998-06-01,282076
1998-07-01,265103
1998-08-01,230077
1998-09-01,235237
1998-10-01,226459
1998-11-01,247979
1998-12-01,247506
1999-01-01,241073
1999-02-01,256426
1999-03-01,241617
1999-04-01,236306
1999-05-01,242533
1999-06-01,251592
1999-07-01,286942
1999-08-01,295812
1999-09-01,275605
1999-10-01,284303
1999-11-01,289493
1999-12-01,296913
2000-01-01,309825
2000-02-01,315257
2000-03-01,303075
2000-04-01,314020
2000-05-01,314096
2000-06-01,257861
2000-07-01,259306
2000-08-01,246569
2000-09-01,221114
2000-10-01,274240
2000-11-01,260639
2000-12-01,319608
2001-01-01,276258
2001-02-01,265418
2001-03-01,305655
2001-04-01,284506
2001-05-01,302432
2001-06-01,306619
2001-07-01,296506
2001-08-01,319207
2001-09-01,324835
2001-10-01,350304
2001-11-01,323212
2001-12-01,315920
2002-01-01,348796
2002-02-01,323613
2002-03-01,335941
2002-04-01,322793
2002-05-01,392105
2002-06-01,353034
2002-07-01,329747
2002-08-01,437777
2002-09-01,387158
2002-10-01,342683
2002-11-01,349219
2002-12-01,363363
2003-01-01,363799
2003-02-01,407833
2003-03-01,419363
2003-04-01,394329
2003-05-01,397476
2003-06-01,397038
2003-07-01,406973
2003-08-01,482412
2003-09-01,436029
2003-10-01,464425
2003-11-01,416437
2003-12-01,468623
2004-01-01,406873
2004-02-01,410074
2004-03-01,414312
2004-04-01,438988
2004-05-01,477565
2004-06-01,449614
2004-07-01,453240
2004-08-01,498990
2004-09-01,402296
2004-10-01,420589
2004-11-01,417218
2004-12-01,457409
2005-01-01,421381
2005-02-01,435599
2005-03-01,430492
2005-04-01,448556
2005-05-01,443444
2005-06-01,456467
2005-07-01,456820
2005-08-01,419322
2005-09-01,406689
2005-10-01,445736
2005-11-01,460598
2005-12-01,434360
2006-01-01,468956
2006-02-01,521710
2006-03-01,451115
2006-04-01,453335
2006-05-01,481566
2006-06-01,607448
2006-07-01,496608
2006-08-01,475599
2006-09-01,482030
2006-10-01,494450
2006-11-01,488219
2006-12-01,466696
2007-01-01,480162
2007-02-01,493832
2007-03-01,490101
2007-04-01,463120
2007-05-01,494182
2007-06-01,509600
2007-07-01,482865
2007-08-01,496414
2007-09-01,550495
2007-10-01,516810
2007-11-01,523078
2007-12-01,492981
2008-01-01,551674
2008-02-01,575702
2008-03-01,503461
2008-04-01,518952
2008-05-01,501064
2008-06-01,537521
2008-07-01,537423
2008-08-01,558120
2008-09-01,507196
2008-10-01,460353
2008-11-01,486878
2008-12-01,505724
2009-01-01,486783
2009-02-01,475457
2009-03-01,472234
2009-04-01,487700
2009-05-01,458499
2009-06-01,455567
2009-07-01,516660
2009-08-01,565057
2009-09-01,587615
2009-10-01,616632
2009-11-01,571716
2009-12-01,590955
2010-01-01,534531
2010-02-01,532681
2010-03-01,590279
2010-04-01,609071
2010-05-01,579795
2010-06-01,547157
2010-07-01,570760
2010-08-01,573757
2010-09-01,607710
2010-10-01,636765
2010-11-01,564866
2010-12-01,587196
2011-01-01,523632
2011-02-01,560404
2011-03-01,574108
2011-04-01,574045
2011-05-01,574443
2011-06-01,542016
2011-07-01,561260
2011-08-01,575107
2011-09-01,561902
2011-10-01,569293
2011-11-01,572993
2011-12-01,579225
2012-01-01,547212
2012-02-01,531493
2012-03-01,527910
2012-04-01,503204
2012-05-01,524126
2012-06-01,541744
2012-07-01,552789
2012-08-01,547266
2012-09-01,656605
2012-10-01,587433
2012-11-01,540112
2012-12-01,518440
2013-01-01,548620
2013-02-01,686437
2013-03-01,541619
2013-04-01,543189
2013-05-01,530212
2013-06-01,563084
2013-07-01,535486
2013-08-01,546617
2013-09-01,594689
2013-10-01,545347
2013-11-01,570426
2013-12-01,549974
2014-01-01,600482
2014-02-01,583997
2014-03-01,607261
2014-04-01,591807
2014-05-01,583475
2014-06-01,585636
2014-07-01,595292
2014-08-01,646682
2014-09-01,639159
2014-10-01,595440
2014-11-01,596742
2014-12-01,588595
2015-01-01,624454
2015-02-01,597046
2015-03-01,608352
2015-04-01,653992
2015-05-01,726153
2015-06-01,664992
2015-07-01,639678
2015-08-01,607796
2015-09-01,679682
2015-10-01,640123
2015-11-01,634790
2015-12-01,647826
2016-01-01,617666
2016-02-01,659531
2016-03-01,614105
2016-04-01,795383
2016-05-01,688392
2016-06-01,642272
2016-07-01,643656
2016-08-01,628941
2016-09-01,608826
2016-10-01,658723
2016-11-01,632554
2016-12-01,745250
2017-01-01,627424
2017-02-01,671344
2017-03-01,734993
2017-04-01,592811
2017-05-01,665259
2017-06-01,705536
2017-07-01,656358
2017-08-01,656343
2017-09-01,656696
2017-10-01,746965
2017-11-01,734794
2017-12-01,707364
2018-01-01,713875
2018-02-01,737310
2018-03-01,686408
2018-04-01,686112
2018-05-01,742410
2018-06-01,669177
2018-07-01,691100
2018-08-01,668074
2018-09-01,705872
2018-10-01,691804
2018-11-01,710793
2018-12-01,725751
2019-01-01,706110
2019-02-01,739471
2019-03-01,754461
2019-04-01,699469
2019-05-01,699101
2019-06-01,733569
2019-07-01,717167
2019-08-01,700371
2019-09-01,719632
2019-10-01,715765
2019-11-01,686256
2019-12-01,685634
2020-01-01,768811
2020-02-01,726478
2020-03-01,727330
2020-04-01,644539
2020-05-01,685540
2020-06-01,725879
2020-07-01,767230
2020-08-01,768944
2020-09-01,857640
2020-10-01,829083
2020-11-01,868858
2020-12-01,972519
2021-01-01,950630
2021-02-01,1018355
2021-03-01,1085513
2021-04-01,1088040
2021-05-01,974743
2021-06-01,1011584
2021-07-01,1021299
2021-08-01,1148265
2021-09-01,959400
2021-10-01,987120
2021-11-01,1011743
2021-12-01,1081822
2022-01-01,978224
2022-02-01,959602
2022-03-01,982056
2022-04-01,968553
2022-05-01,997866
2022-06-01,992497
2022-07-01,963535
2022-08-01,1036606
2022-09-01,1025905
2022-10-01,1048842
2022-11-01,985555
2022-12-01,1016045
2023-01-01,966382
2023-02-01,1023286
2023-03-01,963783
2023-04-01,1007682
2023-05-01,1066134
2023-06-01,1014910
2023-07-01,1045303
2023-08-01,1048212
2023-09-01,1056762
2023-10-01,1053499
2023-11-01,1080639
2023-12-01,1058683
2024-01-01,1041687
2024-02-01,1022017
2024-03-01,1130281
2024-04-01,1194690
2024-05-01,1041049
2024-06-01,1223147
2024-07-01,1130104
2024-08-01,1178932
2024-09-01,1198843
2024-10-01,1139127
2024-11-01,1174084
2024-12-01,1169889
2025-01-01,1179775
2025-02-01,1163758
2025-03-01,1160662
2025-04-01,1196175
2025-05-01,1225042
2025-06-01,1213966
2025-07-01,1243224
2025-08-01,1173145
2025-09-01,1160091
2025-10-01,1262140
2025-11-01,1256260
2025-12-01,1278976
2026-01-01,1321767
2026-02-01,1337143
2026-03-01,1355578
2026-04-01,1321703
