date,value
2005-03-01,9033
2005-04-01,8811
2005-05-01,9502
2005-06-01,9761
2005-07-01,9002
2005-08-01,8475
2005-09-01,8319
2005-10-01,8522
2005-11-01,8843
2005-12-01,8850
2006-01-01,9002
2006-02-01,9095
2006-03-01,8881
2006-04-01,8953
2006-05-01,9212
2006-06-01,8794
2006-07-01,9123
2006-08-01,9097
2006-09-01,9299
2006-10-01,8588
2006-11-01,9072
2006-12-01,9032
2007-01-01,8758
2007-02-01,8635
2007-03-01,8870
2007-04-01,9220
2007-05-01,8896
2007-06-01,8856
2007-07-01,9080
2007-08-01,8981
2007-09-01,9339
2007-10-01,9228
2007-11-01,9589
2007-12-01,9463
2008-01-01,9505
2008-02-01,9454
2008-03-01,8936
2008-04-01,9057
2008-05-01,8955
2008-06-01,8816
2008-07-01,8460
2008-08-01,8276
2008-09-01,7871
2008-10-01,7688
2008-11-01,7280
2008-12-01,7421
2009-01-01,7318
2009-02-01,7502
2009-03-01,7823
2009-04-01,8341
2009-05-01,8442
2009-06-01,8994
2009-07-01,9116
2009-08-01,9684
2009-09-01,9774
2009-10-01,10340
2009-11-01,10290
2009-12-01,10271
2010-01-01,10226
2010-02-01,10321
2010-03-01,10385
2010-04-01,9804
2010-05-01,9568
2010-06-01,9332
2010-07-01,9142
2010-08-01,8898
2010-09-01,8691
2010-10-01,8831
2010-11-01,8590
2010-12-01,8637
2011-01-01,8422
2011-02-01,8459
2011-03-01,8329
2011-04-01,8259
2011-05-01,8145
2011-06-01,8174
2011-07-01,7779
2011-08-01,7919
2011-09-01,7910
2011-10-01,7376
2011-11-01,7735
2011-12-01,7778
2012-01-01,7952
2012-02-01,7467
2012-03-01,7665
2012-04-01,6851
2012-05-01,7345
2012-06-01,7438
2012-07-01,7909
2012-08-01,7809
2012-09-01,8057
2012-10-01,7912
2012-11-01,7879
2012-12-01,7890
2013-01-01,7964
2013-02-01,8401
2013-03-01,8098
2013-04-01,8290
2013-05-01,8515
2013-06-01,8453
2013-07-01,8659
2013-08-01,8532
2013-09-01,8845
2013-10-01,8857
2013-11-01,9396
2013-12-01,9265
2014-01-01,10449
2014-02-01,9842
2014-03-01,9523
2014-04-01,9912
2014-05-01,9950
2014-06-01,9801
2014-07-01,9921
2014-08-01,9901
2014-09-01,9691
2014-10-01,9994
2014-11-01,9954
2014-12-01,9922
2015-01-01,10107
2015-02-01,9886
2015-03-01,9782
2015-04-01,9743
2015-05-01,9685
2015-06-01,10054
2015-07-01,9905
2015-08-01,10206
2015-09-01,9928
2015-10-01,9826
2015-11-01,9742
2015-12-01,10340
2016-01-01,9881
2016-02-01,9957
2016-03-01,10303
2016-04-01,10165
2016-05-01,10163
2016-06-01,9793
2016-07-01,9740
2016-08-01,9883
2016-09-01,9879
2016-10-01,9730
2016-11-01,9789
2016-12-01,9485
2017-01-01,9279
2017-02-01,9607
2017-03-01,9445
2017-04-01,9615
2017-05-01,9945
2017-06-01,10132
2017-07-01,10380
2017-08-01,10300
2017-09-01,10247
2017-10-01,10300
2017-11-01,10162
2017-12-01,10294
2018-01-01,9976
2018-02-01,10392
2018-03-01,10598
2018-04-01,10811
2018-05-01,9990
2018-06-01,10339
2018-07-01,10193
2018-08-01,10082
2018-09-01,9780
2018-10-01,10143
2018-11-01,9431
2018-12-01,9193
2019-01-01,9307
2019-02-01,8995
2019-03-01,8685
2019-04-01,8644
2019-05-01,8844
2019-06-01,8983
2019-07-01,8761
2019-08-01,8608
2019-09-01,8849
2019-10-01,8282
2019-11-01,8607
2019-12-01,8760
2020-01-01,8680
2020-02-01,8770
2020-03-01,8749
2020-04-01,9023
2020-05-01,8958
2020-06-01,8569
2020-07-01,9275
2020-08-01,9748
2020-09-01,10742
2020-10-01,11277
2020-11-01,11686
2020-12-01,13295
2021-01-01,12219
2021-02-01,14040
2021-03-01,14635
2021-04-01,13593
2021-05-01,13859
2021-06-01,12677
2021-07-01,12265
2021-08-01,12208
2021-09-01,10835
2021-10-01,10464
2021-11-01,10524
2021-12-01,10316
2022-01-01,9777
2022-02-01,9883
2022-03-01,9840
2022-04-01,9794
2022-05-01,9695
2022-06-01,9799
2022-07-01,9687
2022-08-01,10241
2022-09-01,9410
2022-10-01,9306
2022-11-01,9065
2022-12-01,8872
2023-01-01,8619
2023-02-01,8716
2023-03-01,8496
2023-04-01,8336
2023-05-01,8261
2023-06-01,8270
2023-07-01,8190
2023-08-01,8893
2023-09-01,8474
2023-10-01,8866
2023-11-01,8795
2023-12-01,8988
2024-01-01,8572
2024-02-01,8774
2024-03-01,9303
2024-04-01,9034
2024-05-01,9251
2024-06-01,9342
2024-07-01,9555
2024-08-01,9635
2024-09-01,9863
2024-10-01,9360
2024-11-01,9325
2024-12-01,9102
2025-01-01,9320
2025-02-01,9358
2025-03-01,9215
2025-04-01,9567
2025-05-01,9458
2025-06-01,9361
2025-07-01,9673
2025-08-01,9303
2025-09-01,9666
2025-10-01,9608
2025-11-01,9685
2025-12-01,9892
2026-01-01,10054
2026-02-01,10248
2026-03-01,10307
2026-04-01,10215
