date,value
1978-07-01,907131.404106
1978-08-01,910516.538852
1978-09-01,908779.977685
1978-10-01,910136.432948
1978-11-01,908878.200508
1978-12-01,913249.785777
1979-01-01,910983.356749
1979-02-01,915870.18197
1979-03-01,917735.495179
1979-04-01,927199.345743
1979-05-01,926725.019577
1979-06-01,947605.740172
1979-07-01,922439.605231
1979-08-01,929226.852334
1979-09-01,929781.986527
1979-10-01,932709.09676
1979-11-01,935913.379844
1979-12-01,937943.212184
1980-01-01,941171.886316
1980-02-01,940344.925739
1980-03-01,941918.032423
1980-04-01,939938.851445
1980-05-01,947894.718334
1980-06-01,980876.088612
1980-07-01,955883.226987
1980-08-01,953761.671741
1980-09-01,957801.729953
1980-10-01,961123.039985
1980-11-01,956970.309729
1980-12-01,958529.704511
1981-01-01,956168.980001
1981-02-01,960388.083225
1981-03-01,959933.792362
1981-04-01,976856.447902
1981-05-01,963145.835522
1981-06-01,966180.237393
1981-07-01,968215.578006
1981-08-01,964466.287101
1981-09-01,976629.189818
1981-10-01,965096.896023
1981-11-01,957311.364204
1981-12-01,969528.128226
1982-01-01,967098.060224
1982-02-01,968644.252744
1982-03-01,967352.050811
1982-04-01,960458.863704
1982-05-01,959023.368034
1982-06-01,954947.586446
1982-07-01,954620.606698
1982-08-01,950014.779062
1982-09-01,946022.194121
1982-10-01,952476.153522
1982-11-01,937731.049692
1982-12-01,928482.193114
1983-01-01,920048.264913
1983-02-01,921882.91661
1983-03-01,924025.932473
1983-04-01,915364.525298
1983-05-01,917490.141408
1983-06-01,920432.374419
1983-07-01,922690.344905
1983-08-01,930605.131987
1983-09-01,932452.505509
1983-10-01,937413.904414
1983-11-01,947722.449434
1983-12-01,947578.173249
1984-01-01,957398.580284
1984-02-01,946573.958279
1984-03-01,957271.384443
1984-04-01,970714.778897
1984-05-01,970758.439031
1984-06-01,968943.412883
1984-07-01,969459.093242
1984-08-01,973506.196977
1984-09-01,971629.043439
1984-10-01,972866.235952
1984-11-01,971190.106054
1984-12-01,976772.047187
1985-01-01,977080.263469
1985-02-01,978824.682701
1985-03-01,979419.682344
1985-04-01,976175.822275
1985-05-01,991648.337004
1985-06-01,989391.387678
1985-07-01,992018.923365
1985-08-01,999759.522938
1985-09-01,1003028.295102
1985-10-01,1004327.44316
1985-11-01,1016174.27373
1985-12-01,1016512.037229
1986-01-01,1030306.751782
1986-02-01,1024161.252657
1986-03-01,1032535.504646
1986-04-01,1038787.532314
1986-05-01,1023743.090562
1986-06-01,1042656.765317
1986-07-01,1038546.147549
1986-08-01,1039035.793315
1986-09-01,1040303.8825
1986-10-01,1046342.125436
1986-11-01,1041299.956904
1986-12-01,1044778.170522
1987-01-01,1037407.162014
1987-02-01,1046366.640313
1987-03-01,1045647.645572
1987-04-01,1064475.689378
1987-05-01,1047533.296323
1987-06-01,1060331.893739
1987-07-01,1068792.32954
1987-08-01,1057895.410464
1987-09-01,1066277.61057
1987-10-01,1070731.654954
1987-11-01,1068986.681101
1987-12-01,1081161.48655
1988-01-01,1082104.893877
1988-02-01,1089675.5883
1988-03-01,1087495.575109
1988-04-01,1074480.172272
1988-05-01,1096431.900282
1988-06-01,1090602.254542
1988-07-01,1072845.87738
1988-08-01,1104546.244754
1988-09-01,1113486.59374
1988-10-01,1118248.970698
1988-11-01,1124761.174896
1988-12-01,1122897.976065
1989-01-01,1129728.613214
1989-02-01,1146745.673194
1989-03-01,1144543.244244
1989-04-01,1137592.717618
1989-05-01,1148418.322208
1989-06-01,1151197.953678
1989-07-01,1152994.388876
1989-08-01,1164804.329879
1989-09-01,1162371.993931
1989-10-01,1167178.700411
1989-11-01,1172403.388997
1989-12-01,1168557.856055
1990-01-01,1153925.565787
1990-02-01,1166274.010723
1990-03-01,1172298.110331
1990-04-01,1183177.854937
1990-05-01,1173028.015271
1990-06-01,1172682.019444
1990-07-01,1184283.180336
1990-08-01,1164628.750889
1990-09-01,1165005.187694
1990-10-01,1150140.662968
1990-11-01,1149435.487921
1990-12-01,1151757.555167
1991-01-01,1142414.550087
1991-02-01,1138404.352854
1991-03-01,1131647.167933
1991-04-01,1126629.925048
1991-05-01,1130736.018703
1991-06-01,1123552.61539
1991-07-01,1127650.630714
1991-08-01,1120603.158368
1991-09-01,1125002.456278
1991-10-01,1127166.685516
1991-11-01,1124941.500276
1991-12-01,1120919.265591
